@relation data

@attribute 'RSSI LEFT_ORIGIN' numeric
@attribute 'RSSI MIDDLE_ORIGIN' numeric
@attribute 'RSSI RIGHT_ORIGIN' numeric
@attribute 'RSSI TRUNK_ORIGIN' numeric
@attribute class {near,far}

@data
10.44418,8.498351,3.68138,6.257366,far
11.883659,7.879555,5.34422,7.646283,far
0.387923,0.408138,0.614816,0.435257,near
3.147627,5.679555,13.248162,5.252565,far
1.22672,2.332787,4.08138,1.62672,near
3.557366,3.457366,3.246283,1.22672,near
2.72672,2.032787,1.088366,1.22672,near
3.457366,2.24422,1.093315,2.644348,near
3.979228,1.52672,3.08145,1.94422,near
3.88138,9.440077,6.898351,2.832787,far
0.194422,1.376402,3.28138,1.32672,near
4.079228,1.544348,0.547956,1.576402,near
0.635257,1.093315,2.176402,1.293315,near
2.14422,8.88451,10.84418,4.852565,far
2.447627,1.644348,0.308138,1.92672,near
7.198351,5.852565,2.647627,2.846283,far
7.940077,4.58138,1.544348,2.94422,far
1.214816,3.18138,2.28145,1.493315,near
1.732787,7.847627,10.98451,2.74422,far
1.893315,1.874418,1.92672,0.808138,near
1.193315,6.148162,7.998351,4.883659,far
0.687923,0.435257,1.476402,0.688366,near
2.18145,4.174008,4.944348,2.932787,near
6.898351,3.64422,1.62672,3.08145,near
2.846283,1.832787,1.193315,0.488366,near
1.732787,5.579555,6.448162,2.746283,far
7.840077,9.38451,2.746283,3.979228,far
10.44418,7.757366,4.832787,3.979228,far
0.974418,3.48138,4.179228,1.068451,near
1.074008,3.68145,5.28145,1.22672,near
8.140077,4.452565,1.844348,2.532787,far
5.352565,3.58138,1.576402,2.593315,near
6.248162,5.979555,6.08145,7.08138,near
1.576402,7.879555,11.34418,6.057366,far
3.38138,1.874418,1.074008,1.676402,near
1.644348,2.74422,2.193315,0.387923,near
1.62672,5.457366,8.68451,2.24422,far
3.18145,3.844348,2.076402,0.974008,near
9.74418,6.348162,2.746283,6.148162,far
1.832787,0.374628,0.874008,0.868451,near
2.232787,5.879228,10.93315,3.879228,far
4.883659,8.757366,5.832787,3.047627,far
2.747627,5.083659,6.998351,3.046283,far
12.13315,12.898351,5.479228,5.179228,far
1.22672,1.776402,3.846283,1.674418,near
6.257366,8.140077,8.78451,4.983659,far
11.53315,9.348162,1.732787,3.68138,far
1.22672,3.032787,4.146283,1.62672,near
5.583659,2.447627,4.046283,3.147627,near
1.22672,2.647627,2.34422,0.889835,near
1.22672,3.746283,7.798351,2.532787,near
11.03315,11.798351,4.379228,4.079228,far
9.998351,6.283659,5.357366,1.732787,far
1.376402,3.18138,7.144348,1.376402,near
5.244348,8.783659,5.183659,1.944348,far
15.467196,7.740077,4.352565,3.457366,far
5.479555,30.813803,12.767196,6.648162,far
4.04422,7.348162,12.598351,5.18138,far
0.774008,1.544348,3.344348,1.22672,near
4.852565,6.883659,7.98138,2.032787,far
2.946283,2.946283,4.057366,1.774418,near
6.383659,3.879228,0.974418,2.447627,near
2.38145,1.274418,0.735257,1.074418,near
4.876402,4.693315,3.814816,1.376402,near
4.757366,3.447627,3.546283,2.54422,near
13.08145,10.58451,5.752565,6.979228,far
5.679555,3.046283,1.074418,1.093315,near
1.476402,2.22672,2.746283,0.535257,near
6.148162,4.552565,2.746283,4.352565,far
3.18138,3.457366,4.452565,2.78145,near
5.447627,2.132787,1.093315,1.593315,near
0.874008,2.28145,3.14422,1.093315,near
8.840077,6.998351,4.079228,2.34422,far
5.052565,3.28138,2.732787,2.293315,near
3.047627,6.357366,8.479555,5.483659,far
3.446283,6.648162,9.698351,5.779555,far
3.879228,11.347627,9.84418,5.78138,far
4.179228,3.18138,2.14422,2.547627,near
3.847627,4.74422,4.657366,1.093315,near
5.052565,5.479555,1.274418,3.08138,far
11.857366,7.998351,5.783659,7.179555,far
2.18145,6.748162,7.998351,3.557366,far
6.579555,3.979228,1.72672,2.746283,far
3.757366,3.947627,4.046283,2.18145,near
8.348162,6.783659,2.032787,6.247627,far
1.832787,5.052565,10.93315,3.28138,far
3.046283,3.046283,4.157366,1.874418,near
2.18145,2.18145,1.732787,0.488366,near
1.644348,5.083659,8.88451,4.752565,far
6.079555,3.957366,1.22672,3.44422,near
3.432787,5.979555,8.279228,2.24422,far
9.098351,5.84422,1.92672,4.28138,near
10.93315,8.948162,1.944348,6.183659,far
3.346283,3.879228,7.098351,4.883659,far
10.98451,9.040077,3.48145,5.179228,far
3.979228,1.832787,1.52672,0.868451,near
8.679555,9.298351,8.68451,7.740077,far
16.33315,13.53315,4.279228,8.998351,far
1.932787,7.298351,6.748162,2.647627,far
10.08451,6.079555,4.346283,7.748162,far
1.193315,0.868451,3.346283,1.193315,near
4.857366,8.440077,10.94418,4.179228,far
4.479228,1.52672,3.38145,2.58145,near
5.152565,7.183659,8.28138,2.332787,far
7.798351,3.746283,1.476402,2.84422,far
3.94422,7.998351,9.198351,6.079555,far
2.747627,2.132787,0.974418,1.42672,near
1.376402,2.64422,2.846283,1.32672,near
5.279228,5.432787,3.457366,4.976402,near
2.946283,2.44422,1.22672,0.547956,near
3.044348,6.583659,8.779555,5.479228,far
3.457366,10.648162,12.148162,5.679555,far
11.18451,9.898351,2.846283,6.48138,far
1.732787,9.740077,10.38451,4.552565,far
0.974418,2.846283,3.979228,1.22672,near
10.440077,8.279228,5.083659,3.557366,far
2.28145,5.552565,11.23315,3.457366,far
3.857366,3.08138,1.093315,2.44422,near
2.447627,9.183659,14.14418,4.957366,far
1.476402,0.974418,0.194422,1.844348,near
1.944348,5.483659,7.679555,4.379228,far
2.089835,3.746283,5.68138,1.093315,near
11.38451,6.179555,8.98451,5.452565,far
6.779555,2.18145,1.22672,2.68145,near
4.157366,7.740077,10.24418,5.257366,far
1.844348,1.093315,0.194422,0.974418,near
5.879555,3.18138,2.032787,2.447627,near
3.08138,2.18145,2.846283,0.968451,near
5.479555,4.246283,1.22672,3.28145,near
5.657366,4.132787,1.62672,3.093315,near
3.78138,2.18145,0.547956,1.644348,near
0.547956,2.447627,3.38138,1.22672,near
6.548162,4.952565,2.746283,2.747627,far
5.083659,5.952565,6.848162,3.44422,far
4.779228,9.88451,7.398351,4.08138,far
3.68138,1.676402,2.28145,1.876402,near
2.747627,2.12672,2.744348,0.614816,near
3.18138,7.840077,7.940077,5.383659,far
1.32672,0.868451,1.832787,0.789835,near
2.18145,1.376402,0.868451,1.52672,near
10.298351,6.583659,5.657366,1.932787,far
5.079228,9.648162,11.148162,6.283659,far
0.868451,1.22672,2.68145,0.774008,near
8.68451,11.498351,7.157366,6.148162,far
6.679228,4.352565,6.279555,1.544348,far
7.098351,3.557366,1.293315,2.98145,near
4.579228,4.732787,3.146283,4.276402,near
3.857366,3.879228,4.146283,2.28145,near
3.557366,8.052565,8.948162,3.657366,far
2.42672,3.746283,5.879555,1.94422,near
9.079555,9.698351,6.148162,5.679555,far
0.587923,0.345737,1.376402,0.588366,near
7.998351,4.457366,1.544348,2.746283,near
10.34418,7.483659,6.557366,2.74422,far
7.898351,7.679555,4.479228,1.376402,far
10.93315,6.979555,3.832787,5.879555,far
3.48138,9.040077,6.783659,2.432787,far
5.48145,8.983659,12.68451,7.298351,far
7.479228,4.983659,5.679555,1.376402,far
3.78138,8.479555,9.78451,5.44422,far
4.479228,9.58451,7.098351,3.78138,far
8.68451,4.352565,2.132787,3.246283,near
2.447627,8.940077,7.740077,4.352565,far
1.293315,7.898351,6.179555,3.879228,far
3.147627,2.52672,3.144348,0.689835,near
4.352565,11.679555,8.532787,4.883659,far
5.64422,10.148162,13.13315,6.38138,far
1.94422,4.979228,7.048162,3.879228,far
0.547956,1.732787,3.08138,0.868451,near
6.648162,5.052565,2.746283,2.847627,far
1.32672,1.52672,3.28138,1.944348,near
0.488366,2.28145,2.847627,1.576402,near
2.414816,2.768451,4.846283,3.193315,near
0.974418,4.574418,5.744348,1.744348,near
7.052565,6.679228,2.832787,4.883659,near
3.879228,8.957366,6.032787,3.08138,far
4.352565,9.398351,11.64418,6.132787,far
9.440077,7.298351,2.24422,3.08138,far
3.557366,7.448162,9.74418,4.657366,far
2.747627,5.479555,10.148162,5.08138,far
3.28138,1.944348,1.22672,1.376402,near
4.557366,2.18145,4.652565,2.447627,near
0.774008,3.24422,5.18145,1.62672,near
6.344348,6.179555,3.457366,1.94422,far
2.738186,1.32672,0.808138,1.593315,near
1.644348,6.279555,10.04418,3.28145,far
7.179555,6.479555,4.057366,1.62672,far
2.28145,1.174418,0.635257,0.974418,near
2.914816,3.268451,4.552565,3.18138,near
2.04422,8.379555,10.38451,4.352565,far
2.476402,2.293315,1.414816,1.288366,near
11.24418,5.779555,1.94422,6.54422,far
5.847627,4.452565,3.24422,4.62672,near
5.78145,4.352565,3.979228,0.488366,near
6.679555,9.248162,4.852565,2.447627,far
3.047627,2.38145,1.42672,1.035257,near
1.62672,3.32672,3.844348,2.232787,near
8.298351,6.148162,2.44422,3.846283,far
1.589835,3.246283,5.18138,1.193315,near
4.974418,5.283659,3.54422,4.28138,near
4.179228,3.647627,2.732787,0.588366,near
4.257366,3.74422,6.679228,2.28145,near
0.689835,3.879228,7.298351,1.832787,near
4.046283,13.13315,9.140077,4.452565,far
2.846283,15.540077,6.548162,4.179228,far
3.857366,4.057366,3.879228,1.22672,near
7.940077,4.079228,1.576402,3.557366,far
1.94422,2.78145,3.557366,1.544348,near
3.82672,2.24422,1.476402,1.674418,near
2.674418,3.457366,5.779555,2.28145,near
2.276402,2.093315,1.214816,1.088366,near
1.732787,5.452565,7.998351,4.279228,far
3.08138,1.42672,2.044348,0.688366,near
5.479555,4.079228,4.446283,2.547627,near
10.857366,7.148162,3.346283,6.152565,far
4.947627,3.68138,2.34422,3.72672,near
3.879228,12.13315,10.58451,7.779555,far
4.552565,2.18145,4.54422,2.947627,near
6.583659,4.28145,1.093315,4.88145,near
3.657366,8.340077,8.440077,4.983659,far
2.547627,7.279555,9.648162,4.58138,far
1.732787,6.979555,10.44418,5.157366,far
5.157366,9.840077,11.44418,6.657366,far
3.844348,1.732787,0.989835,1.732787,near
0.774008,1.476402,2.14422,0.488366,near
8.498351,10.079555,6.979555,11.748162,far
4.04422,3.88138,5.079228,2.18145,near
2.847627,4.883659,7.898351,4.883659,far
2.28145,1.22672,1.289835,1.074418,near
6.28138,3.376402,0.774008,2.947627,near
2.932787,3.846283,4.452565,3.957366,near
3.08138,12.247627,10.24418,6.148162,far
3.88138,2.04422,5.579555,4.632787,near
6.948162,5.383659,1.732787,4.847627,far
3.979228,8.040077,8.398351,3.457366,far
5.052565,4.679228,1.476402,3.346283,near
5.683659,2.144348,1.293315,1.676402,near
9.74418,7.883659,3.879228,2.276402,far
10.783659,6.779555,4.24422,6.546283,far
5.357366,8.740077,6.898351,6.752565,far
5.646283,0.974418,1.593315,1.476402,near
5.78145,12.03315,10.48451,7.679555,far
4.779228,3.78138,2.74422,2.947627,near
1.744348,6.379555,9.74418,3.046283,far
4.047627,3.28138,4.32672,1.193315,near
1.068451,3.18138,3.979228,1.576402,near
4.246283,3.476402,2.12672,2.432787,near
1.168451,2.14422,3.08138,1.576402,near
10.58451,9.240077,4.98138,5.879228,far
3.08138,7.083659,12.04418,3.08138,far
6.548162,3.38138,4.64422,1.193315,near
7.379555,4.679228,1.22672,4.04422,far
1.22672,2.18145,4.679228,1.32672,near
0.614816,5.383659,6.544348,2.946283,near
4.276402,3.932787,3.747627,2.04422,near
11.34418,9.398351,1.94422,7.157366,far
0.989835,3.457366,4.547627,1.574418,near
3.78138,8.140077,5.983659,1.944348,far
1.544348,9.879555,10.248162,4.446283,far
4.457366,7.379555,8.798351,4.279228,far
3.08138,1.376402,3.246283,0.387923,near
4.832787,4.479228,4.652565,4.057366,near
0.547956,0.774008,2.28145,0.968451,near
11.04418,6.148162,3.48138,4.479228,far
2.068451,5.18145,5.879555,1.94422,near
7.779555,10.48451,3.244348,4.657366,far
2.18145,1.52672,0.774008,0.974418,near
6.383659,5.352565,1.544348,2.632787,far
1.393315,1.976402,6.148162,1.22672,near
8.640077,4.952565,1.832787,3.032787,far
11.257366,9.68451,6.148162,5.679228,far
1.093315,3.58138,4.379228,1.22672,near
2.28145,9.940077,6.998351,8.540077,far
11.28451,6.448162,2.04422,4.352565,far
11.98451,6.779555,8.040077,6.052565,far
10.94418,5.479555,1.94422,6.24422,far
1.476402,6.248162,10.64418,1.732787,far
10.93315,9.698351,4.883659,4.352565,far
6.457366,8.540077,7.498351,6.552565,far
7.198351,4.352565,1.376402,2.547627,far
2.18145,0.974418,0.774008,0.435257,near
5.48138,5.383659,5.779555,2.044348,far
7.579555,4.452565,1.32672,4.24422,far
6.779555,2.18145,0.345737,2.032787,near
1.644348,4.652565,6.179555,4.357366,far
1.576402,6.38138,9.84418,3.657366,far
2.18145,10.640077,9.340077,5.179228,far
3.38145,9.898351,9.898351,5.757366,far
3.879228,7.479555,8.78451,4.44422,far
1.94422,4.28138,7.798351,3.38145,far
10.14418,7.457366,4.532787,4.852565,far
3.146283,5.479555,9.332787,5.383659,far
1.22672,4.352565,8.498351,3.979228,far
1.744348,3.28138,6.72672,2.78145,near
5.879555,3.757366,1.376402,3.457366,far
1.22672,2.746283,3.979228,1.22672,near
0.974418,3.457366,4.344348,2.393315,near
1.093315,2.22672,4.146283,1.193315,near
2.838186,1.42672,0.908138,1.693315,near
1.544348,3.976402,8.540077,2.032787,near
11.73315,8.446283,2.832787,6.579555,far
10.93315,5.479555,2.18145,5.479555,far
3.08138,3.346283,4.457366,2.174418,near
2.34422,5.552565,6.279228,2.14422,far
1.644348,1.068451,0.868451,0.868451,near
1.62672,2.44422,3.08138,0.914816,near
4.452565,2.22672,1.393315,3.14422,near
1.993315,2.647627,3.957366,2.84422,near
2.044348,3.346283,4.157366,1.644348,near
9.18451,9.74418,7.857366,6.848162,far
2.68145,1.644348,0.888366,1.174418,near
2.64422,1.732787,0.154796,0.874008,near
7.298351,6.898351,4.379228,1.376402,far
4.244348,1.732787,1.22672,2.032787,near
1.62672,4.457366,7.079228,2.044348,near
5.446283,3.857366,3.32672,3.08138,near
1.732787,5.852565,6.579228,2.44422,far
9.38451,10.54418,3.346283,8.140077,far
1.544348,7.179228,10.74418,3.08138,far
10.44418,11.53315,8.78451,5.479555,far
3.346283,1.32672,1.944348,0.588366,near
2.947627,2.32672,2.944348,0.689835,near
1.576402,5.383659,9.58451,4.552565,far
5.979555,4.157366,7.840077,3.98138,near
3.744348,1.168451,0.935257,0.647956,near
2.447627,1.832787,0.889835,1.544348,near
6.979555,7.598351,12.43315,6.779555,far
5.183659,8.498351,10.74418,5.232787,far
0.535257,1.068451,2.332787,1.576402,near
6.148162,30.813803,12.367196,6.248162,far
3.52672,1.94422,1.268451,1.374418,near
0.387923,1.093315,2.647627,0.974418,near
3.457366,3.08138,6.446283,4.547627,near
2.944348,1.22672,0.345737,1.168451,near
0.387923,1.193315,1.593315,0.635257,near
12.157366,8.88451,2.78145,6.079555,far
1.22672,1.544348,5.347627,0.789835,near
13.76402,8.548162,1.544348,3.28138,far
2.244348,1.168451,0.244763,0.889835,near
7.398351,4.057366,2.547627,1.932787,far
1.976402,8.879228,7.048162,3.78138,far
2.846283,11.040077,8.78451,5.183659,far
1.22672,7.779555,8.140077,3.847627,far
2.88145,1.576402,1.068451,2.393315,near
9.94418,9.179555,6.032787,7.148162,far
11.63315,7.679555,4.532787,6.579555,far
11.03315,8.698351,6.483659,5.479555,far
3.246283,9.040077,9.140077,5.683659,far
0.774008,1.293315,1.393315,0.445737,near
1.293315,4.174418,5.344348,2.18145,near
4.08145,12.540077,8.78451,5.979555,far
2.34422,9.08451,11.04418,5.052565,far
6.379228,2.14422,1.174008,2.144348,near
10.240077,4.883659,2.846283,4.18145,far
6.08145,9.583659,12.367196,7.898351,far
1.94422,4.679228,6.748162,3.879228,far
3.879228,1.42672,1.376402,2.18145,near
3.046283,4.757366,6.879555,3.947627,far
2.476402,7.083659,10.38451,6.752565,far
15.267196,8.340077,4.38138,3.346283,far
2.14422,1.544348,1.174008,1.293315,near
8.040077,4.552565,8.848162,4.846283,near
5.679555,3.946283,1.22672,3.947627,near
5.583659,3.28145,1.376402,3.88145,near
7.648162,7.448162,1.732787,4.18138,far
5.679555,8.440077,2.632787,3.38138,far
0.689835,1.676402,3.18145,1.72672,near
11.298351,8.398351,3.68138,6.846283,far
4.552565,7.852565,8.748162,3.457366,far
4.479228,12.595784,10.54418,1.732787,far
2.647627,9.383659,14.34418,5.157366,far
9.48451,9.08451,1.544348,4.74422,far
1.62672,5.357366,7.979228,2.132787,near
3.757366,3.557366,4.479228,2.38145,near
8.340077,4.879228,2.144348,4.979228,far
5.679555,4.952565,1.832787,4.179228,near
6.179228,1.94422,0.974008,1.944348,near
3.879228,8.98451,7.498351,3.18138,far
9.88451,5.879555,4.146283,7.548162,far
0.774008,0.914816,1.644348,1.268451,near
7.740077,3.457366,1.976402,2.447627,far
1.52672,4.68138,8.88451,3.98138,far
1.376402,3.879228,8.840077,2.18145,far
2.94422,2.54422,1.544348,1.168451,near
4.157366,2.632787,0.974418,1.593315,near
0.345737,1.22672,3.48138,1.068451,near
3.457366,1.544348,4.346283,3.447627,near
1.42672,2.18145,5.579555,2.747627,near
6.348162,3.657366,1.476402,2.846283,far
1.168451,3.28138,4.079228,1.676402,near
1.42672,4.257366,6.879228,1.844348,near
12.98451,11.83315,4.279228,6.848162,far
1.932787,5.279228,12.767196,3.947627,far
3.557366,2.032787,1.074418,1.22672,near
3.247627,10.14418,11.83315,3.28138,far
2.28145,10.740077,9.440077,5.279228,far
6.898351,7.740077,3.979228,2.376402,far
2.846283,2.94422,0.974008,0.874008,near
3.557366,2.746283,3.047627,2.447627,near
11.38451,7.740077,5.78138,2.447627,far
13.867196,9.74418,4.883659,6.352565,far
3.832787,5.679555,8.679228,2.64422,far
1.393315,4.047627,8.052565,2.04422,far
2.344348,0.689835,0.244763,0.989835,near
12.04418,6.648162,1.94422,5.479228,far
3.047627,5.283659,8.68451,3.18138,far
6.079555,4.752565,1.22672,3.557366,far
4.52672,1.94422,1.42672,2.374418,near
0.974418,2.947627,4.883659,1.944348,near
6.898351,7.798351,10.04418,4.532787,far
9.74418,8.78451,1.376402,5.04422,far
3.744348,2.293315,1.174418,0.974418,near
10.398351,6.346283,1.732787,5.279228,far
2.04422,3.857366,12.24418,2.532787,far
1.093315,1.732787,4.379228,1.62672,near
12.540077,6.998351,1.376402,4.652565,far
4.157366,1.093315,0.435257,1.92672,near
5.157366,9.652565,10.548162,5.252565,far
8.88451,9.046283,3.146283,6.548162,far
9.38451,6.448162,1.94422,2.747627,far
5.679555,3.547627,3.646283,4.046283,near
1.376402,5.879555,8.140077,2.547627,far
2.144348,1.168451,0.635257,1.093315,near
3.557366,1.94422,3.046283,0.588366,near
12.58145,10.08451,5.252565,6.479228,far
2.244348,6.079555,10.64418,4.457366,far
10.94418,7.979555,2.447627,6.448162,far
2.746283,2.846283,1.94422,0.588366,near
1.193315,3.457366,4.452565,2.732787,near
2.438186,1.32672,0.508138,1.293315,near
1.52672,4.58145,6.883659,3.146283,near
3.747627,4.64422,4.557366,1.376402,near
9.18451,5.283659,2.18145,2.946283,far
1.52672,3.18138,4.279228,1.94422,near
2.38145,3.074008,5.147627,2.22672,near
4.179228,3.246283,4.14422,2.547627,near
8.648162,6.848162,2.732787,4.257366,far
2.74422,7.452565,11.540077,5.052565,far
2.18145,2.74422,3.574418,2.132787,near
5.083659,2.447627,1.074418,1.732787,near
2.747627,1.976402,0.547956,1.52672,near
4.352565,3.18138,1.193315,2.632787,near
4.179228,7.448162,8.948162,7.548162,far
1.174418,2.447627,4.644348,1.832787,near
1.293315,3.879228,3.879228,2.344348,near
1.744348,1.068451,0.218145,1.068451,near
3.032787,6.779555,7.148162,4.746283,far
8.88138,3.879228,1.744348,3.557366,far
5.679555,2.844348,1.22672,1.94422,near
8.648162,6.957366,1.376402,3.457366,far
3.232787,1.94422,1.393315,0.387923,near
7.179555,4.579228,1.32672,3.146283,far
2.547627,6.898351,10.93315,3.18138,far
3.68138,6.052565,4.352565,3.18138,far
0.487923,0.774008,1.932787,0.868451,near
1.074008,3.146283,3.08138,1.668451,near
2.447627,6.148162,9.098351,3.58138,far
2.276402,8.68451,7.348162,4.079228,far
4.779228,7.940077,12.567196,7.279555,far
12.74418,10.798351,3.08145,8.557366,far
1.732787,3.48145,5.783659,2.576402,near
2.447627,1.068451,0.345737,1.676402,near
1.94422,4.352565,10.648162,3.879228,far
0.318145,1.22672,3.28138,0.689835,near
6.998351,6.348162,1.476402,3.08138,far
7.88138,7.783659,3.757366,4.444348,far
9.098351,5.083659,6.18138,1.22672,far
2.547627,5.479555,9.398351,3.88138,far
0.588366,1.832787,3.08138,1.168451,near
3.879228,2.04422,1.474008,2.444348,near
8.68451,4.883659,1.932787,3.046283,near
5.479555,3.457366,10.148162,3.28138,near
1.732787,4.757366,5.82672,2.547627,near
9.740077,7.079555,2.846283,3.68145,far
4.846283,3.24422,1.876402,1.376402,near
4.352565,8.840077,11.34418,4.552565,far
3.38138,2.48145,0.547956,1.42672,near
3.547627,9.48451,11.93315,5.979555,far
4.976402,4.793315,3.914816,1.376402,near
1.94422,6.148162,7.098351,3.347627,far
8.940077,7.898351,3.557366,3.979228,far
2.74422,3.376402,4.883659,3.274418,near
1.574418,3.557366,8.198351,3.48145,far
0.689835,3.08138,2.48145,0.974418,near
8.457366,9.240077,6.548162,7.183659,far
1.544348,1.94422,1.732787,0.647956,near
7.740077,7.348162,5.679228,2.232787,far
4.032787,5.879555,8.879228,2.84422,far
11.340077,11.18451,7.548162,8.052565,far
2.58145,3.879228,4.352565,2.746283,near
7.598351,4.057366,1.544348,3.48145,near
9.88451,7.979555,2.04422,4.979228,far
1.193315,6.148162,8.398351,3.879228,far
5.579555,3.757366,10.448162,3.58138,near
5.479555,3.657366,10.348162,3.48138,near
1.087923,1.22672,1.374418,0.487923,near
3.457366,1.544348,0.774008,1.732787,near
5.879555,4.146283,1.093315,2.28145,near
7.198351,6.979555,6.348162,2.72672,far
9.748162,4.352565,3.68138,5.357366,far
4.679228,4.832787,3.246283,4.376402,near
2.18145,5.579555,6.998351,2.946283,far
1.22672,4.057366,6.683659,1.94422,near
1.293315,1.94422,3.48138,1.074418,near
3.38138,10.48451,11.24418,7.479555,far
3.18138,7.879555,9.18451,4.84422,far
8.140077,10.048162,2.14422,4.552565,far
12.267196,7.248162,2.14422,6.079228,far
4.244348,2.793315,1.576402,0.974418,near
8.857366,7.940077,8.540077,10.240077,far
11.198351,6.357366,3.432787,4.652565,far
1.593315,8.198351,6.479555,3.979228,far
2.38145,5.652565,11.33315,3.457366,far
8.098351,3.18138,1.22672,2.632787,far
5.879555,1.94422,7.598351,1.22672,near
10.298351,7.398351,4.44422,5.846283,far
2.493315,2.547627,3.08138,2.28145,near
1.42672,4.157366,6.448162,3.979228,far
7.898351,6.648162,4.979228,1.576402,far
1.644348,6.998351,10.24418,1.544348,far
1.135257,1.22672,2.044348,1.114816,near
1.52672,3.88145,6.183659,2.976402,near
7.557366,7.840077,6.148162,7.652565,far
3.14422,3.776402,4.179228,2.38145,near
3.28138,2.28145,3.046283,0.974418,near
1.293315,2.747627,4.64422,2.393315,near
9.398351,5.383659,6.48138,1.376402,far
8.398351,3.457366,8.440077,3.58138,near
2.574418,3.576402,5.679555,2.18145,near
0.387923,1.544348,1.776402,1.135257,near
8.148162,6.057366,2.18145,5.246283,far
5.083659,2.746283,1.093315,4.344348,near
4.857366,8.240077,8.640077,6.252565,far
2.04422,4.546283,8.798351,2.776402,far
2.889835,3.18138,4.452565,0.974418,near
7.298351,5.183659,1.732787,4.28138,far
6.148162,8.68451,1.832787,4.352565,far
5.279228,2.447627,6.246283,3.68138,near
1.42672,4.68138,5.479228,1.093315,near
1.832787,5.179228,12.667196,3.847627,far
2.376402,1.474418,0.244763,1.732787,near
0.868451,2.847627,5.446283,1.593315,near
1.22672,4.347627,8.352565,1.932787,far
3.957366,4.157366,2.746283,1.32672,near
1.732787,5.979555,5.283659,5.852565,far
5.079228,2.746283,6.046283,3.48138,near
2.676402,2.332787,2.64422,0.874008,near
3.047627,5.579555,13.148162,5.152565,far
3.08138,3.12672,3.744348,1.189835,near
8.640077,5.983659,1.644348,2.547627,near
0.974418,3.747627,3.744348,1.793315,near
3.876402,3.693315,2.814816,1.94422,near
2.42672,1.732787,0.788366,1.714816,near
3.314816,3.38138,4.952565,3.58138,near
1.544348,2.746283,5.479555,1.193315,near
2.647627,7.557366,10.58451,4.34422,far
0.774008,5.457366,7.647627,1.844348,near
3.046283,8.68451,6.448162,2.876402,far
7.448162,4.757366,1.476402,3.046283,far
3.247627,2.476402,1.047956,2.02672,near
8.698351,10.279555,7.179555,7.740077,far
6.998351,5.18138,2.576402,2.332787,far
3.38145,1.068451,1.174418,1.22672,near
1.544348,4.883659,8.68451,4.552565,far
1.174008,3.246283,3.18138,1.22672,near
1.52672,1.72672,3.48138,1.544348,near
11.13315,8.798351,6.583659,5.479555,far
1.493315,3.432787,3.457366,1.976402,near
6.479555,3.957366,1.22672,3.146283,far
4.54422,3.08138,3.979228,2.48145,near
1.22672,4.883659,7.598351,3.046283,near
1.376402,2.18145,3.557366,1.82672,near
7.698351,9.279555,6.179555,10.948162,far
2.647627,5.979228,7.698351,4.779228,far
9.58451,5.579555,3.846283,7.248162,far
0.614816,1.776402,2.38145,1.174008,near
4.852565,5.152565,6.148162,2.64422,far
11.657366,7.798351,5.583659,6.979555,far
1.376402,0.689835,0.173279,1.676402,near
4.58138,2.74422,6.279555,3.38138,near
3.58138,5.952565,6.448162,3.08138,far
2.04422,1.932787,0.614816,1.093315,near
1.22672,3.957366,6.248162,3.879228,far
6.457366,9.68451,6.898351,7.852565,far
0.814816,2.78145,3.64422,1.593315,near
6.148162,6.898351,1.376402,2.746283,far
1.32672,1.62672,2.747627,2.232787,near
5.479555,3.644348,2.793315,0.974418,near
11.040077,7.579228,2.044348,6.052565,far
11.540077,7.757366,1.732787,4.157366,far
6.079555,4.793315,3.44422,1.42672,near
6.14422,9.248162,6.283659,2.032787,far
3.757366,2.647627,1.093315,1.374418,near
1.644348,3.28138,6.344348,2.076402,near
3.346283,1.093315,0.689835,1.576402,near
11.48451,6.279555,9.08451,5.552565,far
10.38451,6.383659,5.779555,1.744348,far
3.757366,3.557366,3.446283,1.42672,near
1.093315,3.457366,7.546283,3.693315,near
11.93315,6.279555,1.932787,6.179555,far
5.883659,3.047627,3.146283,3.546283,near
1.576402,2.48145,5.183659,1.832787,far
11.63315,6.998351,6.08145,4.552565,far
9.440077,6.779555,3.58145,3.38145,far
2.132787,4.983659,6.979228,1.544348,far
7.879228,5.383659,4.883659,1.544348,far
10.040077,4.179228,3.132787,5.04422,far
3.046283,3.48145,1.94422,1.174008,near
4.476402,1.832787,1.22672,2.447627,near
0.774008,5.283659,6.444348,2.846283,near
2.34422,7.38138,10.898351,3.48138,far
5.876402,2.144348,1.393315,2.232787,near
8.840077,4.452565,9.648162,3.457366,near
5.383659,7.179228,9.948162,6.34422,far
1.376402,2.24422,2.644348,1.074418,near
2.238186,1.376402,0.308138,1.093315,near
4.144348,1.732787,1.174418,1.932787,near
4.352565,2.132787,0.868451,3.28138,near
11.683659,7.679555,5.14422,7.446283,far
1.62672,1.94422,3.457366,2.947627,near
6.779228,4.452565,5.479555,1.644348,far
2.18145,4.246283,5.357366,1.393315,near
1.476402,2.846283,3.446283,1.376402,near
3.879228,6.998351,9.040077,3.879228,far
7.940077,7.748162,5.779555,2.447627,far
6.648162,4.957366,3.18138,2.52672,far
2.746283,2.746283,3.857366,1.574418,near
1.744348,2.18145,6.944348,2.447627,near
7.598351,4.279228,1.732787,6.148162,far
10.93315,7.079555,3.68145,6.348162,far
